PK,Product,Quantity,yymm
9502,B113,403,202210
9503,B114,494,202210
9504,B115,54,202210
9505,B116,184,202210
9506,B117,132,202210
9507,B118,236,202210
9508,B119,62,202210
9509,B120,41,202210
9510,B121,44,202210
9511,B122,88,202210
9512,B123,105,202210
9513,B124,42,202210
9514,B125,28,202210
9515,B126,76,202210
9516,B127,118,202210
9517,B128,96,202210
9518,B129,61,202210
9519,B130,30,202210
9520,B131,57,202210
9521,B132,52,202210
9522,B133,49,202210
9523,B134,46,202210
9524,B135,100,202210
9525,B136,111,202210
9526,B137,77,202210
9527,B138,64,202210
9528,B139,491,202210
9529,B140,429,202210
9530,B141,74,202210
9531,B142,239,202210
9532,B143,77,202210
9533,B146,73,202210
9534,B147,115,202210
9535,B152,654,202210
9536,B153,106,202210
9537,B154,298,202210
9538,B155,31,202210
9539,B156,97,202210
9540,B157,56,202210
9541,B158,804,202210
9542,B159,140,202210
9543,B160,47,202210
9544,B161,46,202210
9545,B162,43,202210
9546,B163,29,202210
9547,B164,47,202210
9548,B165,38,202210
9549,B166,33,202210
9550,B167,111,202210
9551,B168,46,202210
9552,B169,44,202210
9553,B170,20,202210
9554,B171,40,202210
9555,B172,34,202210
9556,B173,41,202210
9557,B174,44,202210
9558,B175,70,202210
9559,B176,0,202210
9560,B177,62,202210
9561,B178,20,202210
9562,B179,304,202210
9563,B180,441,202210
9564,B182,833,202210
9565,B185,15,202210
9566,B186,7,202210
9567,B188,70,202210
9568,B189,15,202210
9569,B190,57,202210
9570,B195,0,202210
9571,B198,23,202210
9572,B199,3,202210
9573,B208,759,202210
9574,B225,217,202210
9575,B254,137,202210
9576,B256,0,202210
9577,B266,25,202210
9578,B267,22,202210
9579,B275,49,202210
9580,B283,0,202210
9581,B288,121,202210
9582,B296,111,202210
9583,B388,48,202210
9584,B390,53,202210
9585,B432,0,202210
9586,B453,38,202210
9587,B462,34,202210
9588,B469,0,202210
9589,B471,64,202210
9590,B478,5,202210
9591,B479,34,202210
9592,B488,167,202210
9593,B490,47,202210
9594,B626,66,202210
9595,B627,0,202210
9596,B694,75,202210
9597,B716,64,202210
9598,B717,0,202210
9599,B725,79,202210
9600,B729,109,202210
9601,B739,97,202210
9602,B740,0,202210
9603,B741,15,202210
9604,B742,109,202210
9605,B743,50,202210
9606,B744,0,202210
9607,B745,57,202210
9608,B746,55,202210
9609,B749,0,202210
9610,B750,0,202210
9611,B752,0,202210
9612,B753,0,202210
9613,B765,351,202210
9614,B766,0,202210
9615,B777,230,202210
9616,B778,100,202210
9617,B779,412,202210
9618,B780,134,202210
9619,B781,40,202210
9620,B782,0,202210
9621,B783,42,202210
9622,B784,0,202210
9623,B785,202,202210
9624,B786,99,202210
9625,B787,197,202210
9626,B788,1,202210
9627,B789,87,202210
9628,B790,167,202210
9629,B791,86,202210
9630,B792,64,202210
9631,B793,2335,202210
9632,B794,90,202210
9633,B795,120,202210
9634,B796,8,202210
9635,B797,16,202210
9636,B798,24,202210
9637,B799,13,202210
9638,B800,8,202210
9639,B801,8,202210
9640,B802,39,202210
9641,B806,11,202210
9642,B807,514,202210
9643,B808,0,202210
9644,B809,47,202210
9645,B810,36,202210
9646,B811,198,202210
9647,B812,11,202210
9648,B813,21,202210
9649,B814,97,202210
9650,B815,29,202210
9651,B816,186,202210
9652,B817,1952,202210
9653,B818,1128,202210
9654,B819,63,202210
9655,B820,1482,202210
9656,B821,1120,202210
9657,B822,0,202210
9658,B823,250,202210
9659,B824,54,202210
9660,B825,526,202210
9661,B826,1555,202210
9662,B827,6492,202210
9663,B828,2483,202210
9664,B829,357,202210
9665,B830,205,202210
9666,B831,0,202210
9667,B832,0,202210
9668,B833,336,202210
9669,B834,0,202210
9670,B835,393,202210
9671,B836,226,202210
9672,B837,53,202210
9673,B838,19,202210
9674,B844,144,202210
9675,B845,133,202210
9676,B846,157,202210
9677,B849,6,202210
9678,B850,53,202210
9679,B851,0,202210
9680,B918,0,202210
9681,B919,0,202210
9682,B920,0,202210
9683,B924,0,202210
9684,B925,0,202210
9685,B928,34,202210
9686,B930,279,202210
9687,B931,147,202210
9688,B933,576,202210
9689,B934,209,202210
9690,B935,700,202210
9691,B936,447,202210
9692,B937,4785,202210
9693,B938,138,202210
9694,B939,2465,202210
9695,B940,1355,202210
9696,B941,0,202210
9697,B942,0,202210
9698,B943,0,202210
9699,B944,0,202210
9700,B945,0,202210
9701,B946,273,202210
9702,B950,0,202210
9703,B952,1871,202210
9704,B953,305,202210
9705,B954,704,202210
9706,B956,0,202210
9707,B957,738,202210
9708,B960,508,202210
9709,B961,297,202210
9710,B962,133,202210
9711,B963,622,202210
9712,B964,35,202210
9713,B965,47,202210
9714,B966,47,202210
9715,B967,72,202210
9716,B968,256,202210
9717,B969,52,202210
9718,B970,112,202210
9719,B971,22,202210
9720,B972,24,202210
9721,B973,42,202210
9722,B974,85,202210
9723,B975,14,202210
9724,B976,31,202210
9725,B977,0,202210
9726,B979,67,202210
9727,B980,26,202210
9728,B981,76,202210
9729,B982,103,202210
9730,B983,466,202210
9731,B984,2088,202210
9732,B985,800,202210
9733,B986,340,202210
9734,B987,45,202210
9735,B988,136,202210
9736,B989,421,202210
9737,B990,35,202210
9738,B992,408,202210
9739,B993,533,202210
9740,B994,210,202210
9741,B995,32,202210
9742,B996,47,202210
9743,B997,329,202210
9744,B998,766,202210
9745,B999,476,202210
9746,B1000,402,202210
9747,B1002,0,202210
9748,B1003,1379,202210
9749,B1004,0,202210
9750,B1005,427,202210
9751,B1006,380,202210
9752,B1007,631,202210
9753,B1008,655,202210
9754,B1009,0,202210
9755,B1010,0,202210
9756,B1011,0,202210
9757,B1012,740,202210
9758,B1013,0,202210
9759,B1014,1972,202210
9760,B1015,0,202210
9761,B1016,2027,202210
9762,B1017,1964,202210
9763,B1018,1195,202210
9764,B1019,0,202210
9765,B1020,0,202210
9766,B1021,0,202210
9767,B1022,1714,202210
9768,B1023,0,202210
9769,B1024,0,202210
9770,B1025,0,202210
9771,B1026,0,202210
9772,B1027,0,202210
9773,B1028,0,202210
9774,B1029,0,202210
9775,B1030,0,202210
9776,B1031,0,202210
9777,B1032,4913,202210
9778,B1033,1241,202210
9779,B1034,0,202210
9780,B1035,0,202210
9781,B1036,0,202210
9782,B1037,0,202210
9783,B1038,0,202210
9784,B1039,0,202210
9785,B1040,0,202210
9786,B1041,0,202210
9787,B1042,0,202210
9788,B1043,0,202210
9789,B1044,0,202210
9790,B1045,0,202210
9791,B1046,0,202210
9792,B1047,0,202210
9793,B1048,0,202210
9794,B1049,0,202210
9795,B1050,0,202210
9796,B1051,0,202210
9797,B1052,0,202210
9798,B1053,0,202210
9799,B1054,0,202210
9800,B1055,0,202210
9801,B1056,0,202210
9802,B3,0,202211
9803,B4,0,202211
9804,B5,1,202211
9805,B6,1,202211
9806,B7,4,202211
9807,B8,9,202211
9808,B9,1,202211
9809,B10,104,202211
9810,B11,1,202211
9811,B12,103,202211
9812,B13,0,202211
9813,B14,0,202211
9814,B15,0,202211
9815,B16,0,202211
9816,B17,98,202211
9817,B18,60,202211
9818,B19,103,202211
9819,B20,20,202211
9820,B25,14,202211
9821,B27,16,202211
9822,B30,23,202211
9823,B54,26,202211
9824,B60,17,202211
9825,B63,93,202211
9826,B64,62,202211
9827,B65,15,202211
9828,B66,10,202211
9829,B67,248,202211
9830,B69,38,202211
9831,B70,82,202211
9832,B71,5,202211
9833,B72,10,202211
9834,B73,150,202211
9835,B74,9,202211
9836,B75,0,202211
9837,B76,82.33333333,202211
9838,B77,66,202211
9839,B78,25,202211
9840,B81,0,202211
9841,B83,7.5,202211
9842,B85,400,202211
9843,B86,0,202211
9844,B88,0,202211
9845,B89,0,202211
9846,B90,13,202211
9847,B91,248,202211
9848,B92,301,202211
9849,B93,40,202211
9850,B94,2,202211
9851,B95,0,202211
9852,B96,0,202211
9853,B97,163.6666667,202211
9854,B98,1001,202211
9855,B99,122,202211
9856,B100,0,202211
9857,B101,0,202211
9858,B102,0,202211
9859,B103,119,202211
9860,B104,0,202211
9861,B105,46,202211
9862,B106,28,202211
9863,B107,57,202211
9864,B108,490,202211
9865,B113,371,202211
9866,B114,335,202211
9867,B115,35,202211
9868,B116,155,202211
9869,B117,147,202211
9870,B118,262.6666667,202211
9871,B119,44,202211
9872,B120,73,202211
9873,B121,32,202211
9874,B122,98,202211
9875,B123,111,202211
9876,B124,124,202211
9877,B125,40,202211
9878,B126,27,202211
9879,B127,108,202211
9880,B128,55,202211
9881,B129,50,202211
9882,B130,33.33333333,202211
9883,B131,49,202211
9884,B132,31,202211
9885,B133,28,202211
9886,B134,18,202211
9887,B135,20,202211
9888,B136,118,202211
9889,B137,100,202211
9890,B138,119,202211
9891,B139,404,202211
9892,B140,444,202211
9893,B141,152,202211
9894,B142,202.3333333,202211
9895,B143,128,202211
9896,B146,67,202211
9897,B147,65,202211
9898,B152,572,202211
9899,B153,54,202211
9900,B154,180,202211
9901,B155,36,202211
9902,B156,79,202211
9903,B157,109.3333333,202211
9904,B158,400,202211
9905,B159,253,202211
9906,B160,121,202211
9907,B161,67,202211
9908,B162,55,202211
9909,B163,55,202211
9910,B164,52,202211
9911,B165,36,202211
9912,B166,32,202211
9913,B167,164,202211
9914,B168,70,202211
9915,B169,9,202211
9916,B170,29,202211
9917,B171,27,202211
9918,B172,48,202211
9919,B173,28,202211
9920,B174,20,202211
9921,B175,28,202211
9922,B176,0,202211
9923,B177,667.5,202211
9924,B178,35.66666667,202211
9925,B179,260,202211
9926,B180,405.3333333,202211
9927,B182,671.6666667,202211
9928,B185,22.33333333,202211
9929,B186,5,202211
9930,B188,77,202211
9931,B189,39.33333333,202211
9932,B190,33,202211
9933,B195,0,202211
9934,B198,29,202211
9935,B199,4,202211
9936,B208,868,202211
9937,B225,136,202211
9938,B254,57,202211
9939,B256,0,202211
9940,B266,29,202211
9941,B267,11.5,202211
9942,B275,49,202211
9943,B283,0,202211
9944,B288,22,202211
9945,B296,0,202211
9946,B388,33,202211
9947,B390,80,202211
9948,B432,0,202211
9949,B453,100,202211
9950,B462,36,202211
9951,B469,0,202211
9952,B471,119,202211
9953,B478,72,202211
9954,B479,52.33333333,202211
9955,B488,197,202211
9956,B490,36,202211
9957,B626,111,202211
9958,B627,0,202211
9959,B694,109,202211
9960,B716,77,202211
9961,B717,0,202211
9962,B725,147,202211
9963,B729,10,202211
9964,B739,30,202211
9965,B740,0,202211
9966,B741,1,202211
9967,B742,120,202211
9968,B743,70,202211
9969,B744,0,202211
9970,B745,115.6666667,202211
9971,B746,60,202211
9972,B749,0,202211
9973,B750,0,202211
9974,B752,0,202211
9975,B753,0,202211
9976,B765,390,202211
9977,B766,0,202211
9978,B777,222,202211
9979,B778,59,202211
9980,B779,400,202211
9981,B780,152,202211
9982,B781,80.33333333,202211
9983,B782,0,202211
9984,B783,100,202211
9985,B784,0,202211
9986,B785,252,202211
9987,B786,85.33333333,202211
9988,B787,162.6666667,202211
9989,B788,339,202211
9990,B789,79.33333333,202211
9991,B790,140,202211
9992,B791,33,202211
9993,B792,54.66666667,202211
9994,B793,474,202211
9995,B794,117,202211
9996,B795,120,202211
9997,B796,18,202211
9998,B797,14,202211
9999,B798,20,202211
10000,B799,10,202211
10001,B800,10,202211
10002,B801,10,202211
10003,B802,43,202211
10004,B806,4,202211
10005,B807,364,202211
10006,B808,0,202211
10007,B809,82,202211
10008,B810,33,202211
10009,B811,198,202211
10010,B812,16,202211
10011,B813,22,202211
10012,B814,126,202211
10013,B815,19,202211
10014,B816,243,202211
10015,B817,300,202211
10016,B818,38,202211
10017,B819,112,202211
10018,B820,114,202211
10019,B821,42,202211
10020,B822,0,202211
10021,B823,315,202211
10022,B824,60,202211
10023,B825,771,202211
10024,B826,300,202211
10025,B827,1400,202211
10026,B828,1603,202211
10027,B829,121,202211
10028,B830,53,202211
10029,B831,0,202211
10030,B832,93,202211
10031,B833,350,202211
10032,B834,0,202211
10033,B835,622,202211
10034,B836,400,202211
10035,B837,70,202211
10036,B838,60,202211
10037,B844,164,202211
10038,B845,300,202211
10039,B846,220.6666667,202211
10040,B849,3,202211
10041,B850,49,202211
10042,B851,0,202211
10043,B918,3.333333333,202211
10044,B919,0,202211
10045,B920,0,202211
10046,B924,0,202211
10047,B925,0,202211
10048,B928,100,202211
10049,B930,181,202211
10050,B931,100,202211
10051,B933,558,202211
10052,B934,200,202211
10053,B935,0,202211
10054,B936,250,202211
10055,B937,1243,202211
10056,B938,188.3333333,202211
10057,B939,746,202211
10058,B940,192,202211
10059,B941,0,202211
10060,B942,0,202211
10061,B943,0,202211
10062,B944,0,202211
10063,B945,200,202211
10064,B946,356,202211
10065,B950,0,202211
10066,B952,1353.333333,202211
10067,B953,185,202211
10068,B954,430,202211
10069,B956,0,202211
10070,B957,637.6666667,202211
10071,B960,120,202211
10072,B961,338.3333333,202211
10073,B962,400,202211
10074,B963,712.6666667,202211
10075,B964,64,202211
10076,B965,89,202211
10077,B966,90,202211
10078,B967,153,202211
10079,B968,412,202211
10080,B969,72,202211
10081,B970,107,202211
10082,B971,64,202211
10083,B972,74,202211
10084,B973,33,202211
10085,B974,48,202211
10086,B975,19,202211
10087,B976,47,202211
10088,B977,0,202211
10089,B979,70,202211
10090,B980,94,202211
10091,B981,186,202211
10092,B982,106,202211
10093,B983,687,202211
10094,B984,60,202211
10095,B985,1166,202211
10096,B986,24,202211
10097,B987,100,202211
10098,B988,92,202211
10099,B989,744.3333333,202211
10100,B990,141,202211
10101,B992,351,202211
10102,B993,703,202211
10103,B994,308,202211
10104,B995,30,202211
10105,B996,30,202211
10106,B997,269,202211
10107,B998,500,202211
10108,B999,500,202211
10109,B1000,454.6666667,202211
10110,B1002,0,202211
10111,B1003,1274,202211
10112,B1004,16,202211
10113,B1005,455,202211
10114,B1006,388,202211
10115,B1007,1092,202211
10116,B1008,432,202211
10117,B1009,0,202211
10118,B1010,0,202211
10119,B1011,0,202211
10120,B1012,776,202211
10121,B1013,0,202211
10122,B1014,2309.333333,202211
10123,B1015,0,202211
10124,B1016,1584,202211
10125,B1017,2074,202211
10126,B1018,1678.333333,202211
10127,B1019,0,202211
10128,B1020,0,202211
10129,B1021,0,202211
10130,B1022,3800,202211
10131,B1023,0,202211
10132,B1024,0,202211
10133,B1025,0,202211
10134,B1026,0,202211
10135,B1027,0,202211
10136,B1028,0,202211
10137,B1029,0,202211
10138,B1030,0,202211
10139,B1031,0,202211
10140,B1032,1000,202211
10141,B1033,1200,202211
10142,B1034,0,202211
10143,B1035,0,202211
10144,B1036,0,202211
10145,B1037,0,202211
10146,B1038,0,202211
10147,B1039,0,202211
10148,B1040,0,202211
10149,B1041,0,202211
10150,B1042,0,202211
10151,B1043,0,202211
10152,B1044,0,202211
10153,B1045,0,202211
10154,B1046,0,202211
10155,B1047,0,202211
10156,B1048,0,202211
10157,B1049,0,202211
10158,B1050,0,202211
10159,B1051,0,202211
10160,B1052,0,202211
10161,B1053,0,202211
10162,B1054,0,202211
10163,B1055,0,202211
10164,B1056,0,202211
10165,B3,0,202212
10166,B4,0,202212
10167,B5,0,202212
10168,B6,1,202212
10169,B7,0,202212
10170,B8,1,202212
10171,B9,6,202212
10172,B10,35,202212
10173,B11,4,202212
10174,B12,14,202212
10175,B13,8,202212
10176,B14,12,202212
10177,B15,0,202212
10178,B16,0,202212
10179,B17,124,202212
10180,B18,147,202212
10181,B19,154,202212
10182,B20,29,202212
10183,B25,10,202212
10184,B27,20,202212
10185,B30,68,202212
10186,B54,22,202212
10187,B60,31,202212
10188,B63,154,202212
10189,B64,80,202212
10190,B65,23,202212
10191,B66,16,202212
10192,B67,300,202212
10193,B69,31,202212
10194,B70,45,202212
10195,B71,16,202212
10196,B72,10,202212
10197,B73,343,202212
10198,B74,7,202212
10199,B75,0,202212
10200,B76,107,202212
10201,B77,62,202212
10202,B78,27,202212
10203,B81,0,202212
10204,B83,4,202212
10205,B85,379,202212
10206,B86,0,202212
10207,B88,0,202212
10208,B89,0,202212
10209,B90,7,202212
10210,B91,515,202212
10211,B92,56,202212
10212,B93,49,202212
10213,B94,0,202212
10214,B95,0,202212
10215,B96,0,202212
10216,B97,93,202212
10217,B98,825,202212
10218,B99,117,202212
10219,B100,4,202212
10220,B101,0,202212
10221,B102,0,202212
10222,B103,48,202212
10223,B104,39,202212
10224,B105,55,202212
10225,B106,80,202212
10226,B107,45,202212
10227,B108,290,202212
10228,B113,469,202212
10229,B114,346,202212
10230,B115,94,202212
10231,B116,204,202212
10232,B117,152,202212
10233,B118,282,202212
10234,B119,108,202212
10235,B120,39,202212
10236,B121,19,202212
10237,B122,63,202212
10238,B123,40,202212
10239,B124,24,202212
10240,B125,5,202212
10241,B126,37,202212
10242,B127,78,202212
10243,B128,52,202212
10244,B129,43,202212
10245,B130,40,202212
10246,B131,47,202212
10247,B132,31,202212
10248,B133,2,202212
10249,B134,13,202212
10250,B135,19,202212
10251,B136,81,202212
10252,B137,82,202212
10253,B138,128,202212
10254,B139,508,202212
10255,B140,614,202212
10256,B141,145,202212
10257,B142,232,202212
10258,B143,206,202212
10259,B146,74,202212
10260,B147,119,202212
10261,B152,602,202212
10262,B153,96,202212
10263,B154,325,202212
10264,B155,35,202212
10265,B156,192,202212
10266,B157,200,202212
10267,B158,427,202212
10268,B159,117,202212
10269,B160,87,202212
10270,B161,61,202212
10271,B162,75,202212
10272,B163,37,202212
10273,B164,30,202212
10274,B165,29,202212
10275,B166,32,202212
10276,B167,199,202212
10277,B168,97,202212
10278,B169,41,202212
10279,B170,14,202212
10280,B171,37,202212
10281,B172,59,202212
10282,B173,28,202212
10283,B174,15,202212
10284,B175,46,202212
10285,B176,0,202212
10286,B177,370,202212
10287,B178,56,202212
10288,B179,395,202212
10289,B180,371,202212
10290,B182,864,202212
10291,B185,12,202212
10292,B186,2,202212
10293,B188,66,202212
10294,B189,40,202212
10295,B190,25,202212
10296,B195,7,202212
10297,B198,25,202212
10298,B199,12,202212
10299,B208,740,202212
10300,B225,180,202212
10301,B254,66,202212
10302,B256,0,202212
10303,B266,45,202212
10304,B267,6,202212
10305,B275,66,202212
10306,B283,0,202212
10307,B288,76,202212
10308,B296,0,202212
10309,B388,46,202212
10310,B390,105,202212
10311,B432,0,202212
10312,B453,266,202212
10313,B462,63,202212
10314,B469,0,202212
10315,B471,145,202212
10316,B478,55,202212
10317,B479,23,202212
10318,B488,345,202212
10319,B490,32,202212
10320,B626,107,202212
10321,B627,0,202212
10322,B694,114,202212
10323,B716,92,202212
10324,B717,17,202212
10325,B725,102,202212
10326,B729,0,202212
10327,B739,36,202212
10328,B740,0,202212
10329,B741,8,202212
10330,B742,159,202212
10331,B743,42,202212
10332,B744,0,202212
10333,B745,138,202212
10334,B746,34,202212
10335,B749,0,202212
10336,B750,0,202212
10337,B752,0,202212
10338,B753,0,202212
10339,B765,481,202212
10340,B766,1,202212
10341,B777,214,202212
10342,B778,151,202212
10343,B779,621,202212
10344,B780,266,202212
10345,B781,108,202212
10346,B782,0,202212
10347,B783,59,202212
10348,B784,0,202212
10349,B785,233,202212
10350,B786,127,202212
10351,B787,208,202212
10352,B788,587,202212
10353,B789,98,202212
10354,B790,54,202212
10355,B791,53,202212
10356,B792,50,202212
10357,B793,134,202212
10358,B794,87,202212
10359,B795,168,202212
10360,B796,21,202212
10361,B797,18,202212
10362,B798,18,202212
10363,B799,14,202212
10364,B800,2,202212
10365,B801,7,202212
10366,B802,58,202212
10367,B806,9,202212
10368,B807,581,202212
10369,B808,0,202212
10370,B809,55,202212
